   1.5625000e+00   9.3096706e+01   4.3710289e+00   6.5414569e+00  -1.0080645e-03  -2.0161290e-03   9.0519771e-01   7.9350743e-01   4.7876651e-02
   1.5625000e+00   3.9199202e+01   4.3710289e+00   7.2357769e+00  -1.0080645e-03  -2.0161290e-03   9.1841798e-01   7.8775592e-01   2.9788599e-01
   1.5625000e+00   4.1588628e+00   4.3710289e+00   5.8066259e+00  -1.0080645e-03  -2.0161290e-03   2.7234736e-01   2.8834424e-02   9.6056449e-01
   1.5625000e+00   1.1938902e+02   4.3710289e+00   6.3927880e+00  -1.0080645e-03  -2.0161290e-03   8.2865813e-01   7.2544166e-01  -1.4486274e-01
   1.5625000e+00   1.1682953e+01   4.3710289e+00   6.6196596e+00  -1.0080645e-03  -2.0161290e-03   7.6491665e-01   4.4152182e-01   5.8898855e-01
   1.5625000e+00   2.2932060e+01   4.3710289e+00   7.0031420e+00  -1.0080645e-03  -2.0161290e-03   8.7815566e-01   6.9742531e-01   4.2420088e-01
   1.6875000e+00   8.9964152e+01   4.3698051e+00   6.8765771e+00   5.9284727e-02   1.7618599e-02   9.2923115e-01   8.3784097e-01   8.3138691e-02
   1.5896367e+00   1.0679037e+02   4.3702200e+00   5.9299007e+00   1.6327763e-02  -2.0884776e-03   8.6478520e-01   7.5201236e-01  -5.7890367e-02
   1.5625000e+00   3.3520653e+00   4.3710289e+00   5.7483891e+00  -1.0080645e-03  -2.0161290e-03   7.1288520e-02  -2.3183889e-03   9.9736102e-01
   1.5625000e+00   3.5010665e+00   4.3710289e+00   5.7544737e+00  -1.0080645e-03  -2.0161290e-03   1.1781731e-01  -2.5136866e-03   9.9278879e-01
   1.5625000e+00   3.3353951e+00   4.3710289e+00   5.7479879e+00  -1.0080645e-03  -2.0161290e-03   6.6019349e-02  -2.2963109e-03   9.9773379e-01
   1.5625000e+00   5.9509716e+01   4.3710289e+00   7.3100797e+00  -1.0080645e-03  -2.0161290e-03   9.2818277e-01   8.0731159e-01   1.9113743e-01
   1.0215746e+01   3.1443258e+00   3.9843889e+00   5.7474397e+00  -2.3826505e-02  -1.8270434e-02   5.1643058e-03  -2.0418792e-03   9.9938314e-01
   1.6898839e+01   3.1740650e+00   3.6698400e+00   5.7470351e+00  -2.6542932e-02  -3.9697762e-02   1.4664107e-02  -2.0815310e-03   9.7547683e-01
   1.5625000e+00   1.1737751e+02   4.3710289e+00   5.6765038e+00  -1.0080645e-03  -2.0161290e-03   7.9965655e-01   7.0586640e-01  -1.8591262e-01
   2.0312500e+00   8.6403198e+01   4.4277278e+00   6.6372910e+00   2.6487858e-01   1.5484320e-02   9.3699468e-01   8.3746848e-01   1.7802916e-01
   1.5625000e+00   9.4044828e+01   4.3710289e+00   6.6558340e+00  -1.0080645e-03  -2.0161290e-03   9.0921759e-01   8.0228936e-01   3.9002387e-02
   3.8100684e+02   3.1250000e+00   1.2004098e+01   5.7477994e+00   8.5477605e-01   7.1912144e-01  -1.0080645e-03  -2.0161290e-03  -1.4941525e-01
   1.5625000e+00   1.0321501e+01   4.3710289e+00   6.4735289e+00  -1.0080645e-03  -2.0161290e-03   7.4396341e-01   4.4487855e-01   6.4346980e-01
   1.5625000e+00   3.5224194e+01   4.3710289e+00   7.3067088e+00  -1.0080645e-03  -2.0161290e-03   9.1580193e-01   7.7040568e-01   3.0629523e-01
   1.5625000e+00   2.9238081e+01   4.3710289e+00   7.2325269e+00  -1.0080645e-03  -2.0161290e-03   9.1115546e-01   7.6929042e-01   3.4725349e-01
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
   1.5625000e+00   3.2026602e+00   4.3710289e+00   5.7468163e+00  -1.0080645e-03  -2.0161290e-03   2.3796007e-02  -2.1196703e-03   9.9969118e-01
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
   1.5625000e+00   5.5780407e+00   4.3710289e+00   5.9546929e+00  -1.0080645e-03  -2.0161290e-03   4.7353567e-01   1.9247776e-01   8.7862813e-01
   1.5625000e+00   1.9021313e+01   4.3710289e+00   7.0060977e+00  -1.0080645e-03  -2.0161290e-03   8.6786519e-01   6.6481318e-01   4.4506777e-01
   7.7500679e+02   3.1250000e+00   1.4113331e+01   5.7477994e+00   8.0546768e-01   6.4350917e-01  -1.0080645e-03  -2.0161290e-03  -1.1399468e-01
   3.3077090e+00   2.1507362e+01   4.7292703e+00   8.1349563e+00   4.5283495e-01   4.2423432e-01   5.1287500e-01   2.5148321e-01   3.9032388e-01
   1.5625000e+00   7.5426220e+01   4.3710289e+00   6.7698662e+00  -1.0080645e-03  -2.0161290e-03   9.2194616e-01   8.0309683e-01   1.5201166e-01
   1.5625000e+00   3.4073654e+00   4.3710289e+00   5.7501241e+00  -1.0080645e-03  -2.0161290e-03   8.8688023e-02  -2.3913484e-03   9.9592325e-01
   1.5625000e+00   1.0607874e+02   4.3710289e+00   6.2571341e+00  -1.0080645e-03  -2.0161290e-03   8.9300143e-01   8.0295229e-01  -4.8609834e-02
   2.5312500e+00   6.1550955e+01   4.6637339e+00   9.5807847e+00   4.4998098e-01  -3.9356806e-03   7.7552935e-01   5.4205248e-01   4.0458422e-01
   1.5625000e+00   7.3069613e+01   4.3710289e+00   6.9674346e+00  -1.0080645e-03  -2.0161290e-03   9.3014371e-01   8.2099813e-01   1.5090421e-01
   2.0329713e+01   3.1250000e+00   4.6432420e+00   5.7477994e+00   5.1607256e-01   4.4380940e-01  -1.0080645e-03  -2.0161290e-03   5.3378741e-01
   1.5625000e+00   1.0096418e+03   4.3710289e+00   1.1936193e+01  -1.0080645e-03  -2.0161290e-03   6.0087770e-01   5.2897899e-01  -4.2478953e-01
   1.5625000e+00   1.8007891e+01   4.3710289e+00   7.0187423e+00  -1.0080645e-03  -2.0161290e-03   8.5712181e-01   6.3891935e-01   4.4779502e-01
   1.5625000e+00   8.3163675e+01   4.3710289e+00   6.8052599e+00  -1.0080645e-03  -2.0161290e-03   9.2103710e-01   8.1189769e-01   1.0231938e-01
   1.6250000e+00   1.0105643e+01   4.3700602e+00   6.3737116e+00   3.8896208e-02  -2.1827857e-03   7.1984510e-01   4.3091911e-01   7.0088885e-01
   1.5625000e+00   8.0824111e+00   4.3710289e+00   6.2241069e+00  -1.0080645e-03  -2.0161290e-03   6.5728486e-01   3.8599689e-01   7.4729983e-01
   1.5625000e+00   6.7067822e+01   4.3710289e+00   7.1403545e+00  -1.0080645e-03  -2.0161290e-03   9.3087222e-01   8.2178569e-01   1.6923790e-01
   1.5625000e+00   1.3690913e+01   4.3710289e+00   6.6737665e+00  -1.0080645e-03  -2.0161290e-03   8.0275464e-01   5.4304917e-01   5.6021457e-01
   1.5625000e+00   1.7170562e+01   4.3710289e+00   8.0770610e+00  -1.0080645e-03  -2.0161290e-03   5.4780367e-01   1.7815585e-01   2.6641210e-01
   1.5625000e+00   9.8613666e+01   4.3710289e+00   6.1566676e+00  -1.0080645e-03  -2.0161290e-03   8.9236954e-01   7.8627012e-01   1.1658385e-02
   1.5625000e+00   5.5439199e+01   4.3710289e+00   7.2752851e+00  -1.0080645e-03  -2.0161290e-03   9.3214111e-01   8.1667144e-01   2.1404673e-01
   1.5625000e+00   3.6246680e+00   4.3710289e+00   5.7610798e+00  -1.0080645e-03  -2.0161290e-03   1.5064699e-01   2.9958585e-03   9.8823719e-01
   1.8928368e+00   1.1094468e+02   4.4012324e+00   8.9021864e+00   2.0221423e-01  -2.8696043e-03   8.7857309e-01   7.5315923e-01   6.3259512e-02
   1.5625000e+00   3.1683126e+00   4.3710289e+00   5.7470993e+00  -1.0080645e-03  -2.0161290e-03   1.2826640e-02  -2.0738596e-03   9.9990398e-01
   1.5625000e+00   6.1409229e+01   4.3710289e+00   7.2496059e+00  -1.0080645e-03  -2.0161290e-03   9.3168731e-01   8.2289344e-01   1.8776695e-01
   1.8081539e+00   2.1476256e+02   4.3853167e+00   8.7843207e+00   1.5284357e-01  -2.6611239e-03   7.6593793e-01   6.7371722e-01  -2.0533940e-01
   1.1248234e+01   3.1250000e+00   4.0646254e+00   5.7477994e+00   4.4446171e-02   4.0400242e-02  -1.0080645e-03  -2.0161290e-03   9.3463766e-01
   1.5625000e+00   6.1538864e+01   4.3710289e+00   7.4587503e+00  -1.0080645e-03  -2.0161290e-03   9.1659099e-01   7.8296778e-01   1.6854410e-01
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
   1.5625000e+00   7.3460510e+00   4.3710289e+00   6.1767909e+00  -1.0080645e-03  -2.0161290e-03   6.1776802e-01   2.7518067e-01   7.7135735e-01
   1.5625000e+00   9.1645258e+00   4.3710289e+00   6.4274531e+00  -1.0080645e-03  -2.0161290e-03   7.1157342e-01   3.6905294e-01   6.6698550e-01
   1.3068220e+01   4.4133214e+01   5.6003386e+00   7.7605318e+00   3.6986230e-01   5.5368659e-01   7.6958313e-01   5.7468084e-01   8.2562527e-01
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
   1.5625000e+00   3.0276357e+01   4.3710289e+00   7.2970529e+00  -1.0080645e-03  -2.0161290e-03   9.1108703e-01   7.6089132e-01   3.3128795e-01
   1.5625000e+00   1.0685222e+01   4.3710289e+00   6.4575124e+00  -1.0080645e-03  -2.0161290e-03   7.4535920e-01   4.6674657e-01   6.4602083e-01
   1.5625000e+00   6.6413373e+01   4.3710289e+00   7.1839356e+00  -1.0080645e-03  -2.0161290e-03   9.2473489e-01   8.1012562e-01   1.6887785e-01
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
   1.5625000e+00   2.1278911e+01   4.3710289e+00   6.9774367e+00  -1.0080645e-03  -2.0161290e-03   8.7034045e-01   6.7192151e-01   4.3891042e-01
   1.5625000e+00   6.9771136e+00   4.3710289e+00   6.1600975e+00  -1.0080645e-03  -2.0161290e-03   6.0884773e-01   2.6830249e-01   7.8093347e-01
   6.4710818e+01   3.1796566e+00   7.3626202e+00   5.7469792e+00   9.0133266e-01   7.9878490e-01   1.6450150e-02  -2.0889886e-03  -7.1588658e-02
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
   1.5937500e+00   6.7335711e+01   4.3701494e+00   7.2221268e+00   1.8955183e-02  -2.0994498e-03   9.2842608e-01   8.1765281e-01   1.6889544e-01
   1.6250000e+00   1.0564360e+02   4.3700602e+00   5.9893821e+00   3.8896208e-02  -2.1827857e-03   8.7719397e-01   7.7668440e-01  -3.7668805e-02
   1.1412066e+01   3.1250000e+00   3.9588172e+00   5.7477994e+00  -2.0237997e-02  -2.1603493e-02  -1.0080645e-03  -2.0161290e-03   9.8220709e-01
   1.5625000e+00   2.1324578e+01   4.3710289e+00   7.0684322e+00  -1.0080645e-03  -2.0161290e-03   8.7572039e-01   6.8397365e-01   4.1912815e-01
   1.5625000e+00   7.2203949e+00   4.3710289e+00   6.1986239e+00  -1.0080645e-03  -2.0161290e-03   6.2571079e-01   2.7561060e-01   7.6400020e-01
   1.5625000e+00   3.4363407e+01   4.3710289e+00   7.3144242e+00  -1.0080645e-03  -2.0161290e-03   9.1820542e-01   7.8015294e-01   3.0916971e-01
   2.2061468e+00   1.9716086e+02   4.5032008e+00   9.2083961e+00   3.5381489e-01  -3.5160728e-03   8.2635896e-01   7.0734592e-01  -3.8442656e-02
   1.5625000e+00   2.2639514e+01   4.3710289e+00   8.2732016e+00  -1.0080645e-03  -2.0161290e-03   6.9118167e-01   3.5969731e-01   2.2557191e-01
   1.5625000e+00   6.3213855e+01   4.3710289e+00   7.1509537e+00  -1.0080645e-03  -2.0161290e-03   9.2733861e-01   8.0639523e-01   1.8804338e-01
   1.5625000e+00   6.4936683e+01   4.3710289e+00   7.2127373e+00  -1.0080645e-03  -2.0161290e-03   9.3449418e-01   8.2882650e-01   1.7378025e-01
   1.5625000e+00   5.1826408e+01   4.3710289e+00   7.1895014e+00  -1.0080645e-03  -2.0161290e-03   9.2166691e-01   7.9083847e-01   2.4154932e-01
   1.6250000e+00   2.2688116e+01   4.3700602e+00   7.2345723e+00   3.8896208e-02  -2.1827857e-03   8.8513601e-01   6.9120966e-01   4.0104288e-01
   1.5625000e+00   3.9900997e+00   4.3710289e+00   5.7933722e+00  -1.0080645e-03  -2.0161290e-03   2.4316710e-01   1.5980344e-02   9.6867331e-01
   1.5937500e+00   4.0366192e+01   4.3701494e+00   7.2608752e+00   1.8955183e-02  -2.0994498e-03   9.1741460e-01   7.7776766e-01   2.9782856e-01
   1.5625000e+00   1.1001632e+02   4.3710289e+00   5.8511225e+00  -1.0080645e-03  -2.0161290e-03   8.3357498e-01   7.4211886e-01  -9.8172931e-02
   4.9092017e+04   3.3882502e+00   2.3003476e+01   5.7479278e+00   7.2436739e-01   5.2089773e-01   7.3260406e-02   7.6017325e-03  -9.8117301e-02
   1.5625000e+00   3.7467008e+01   4.3710289e+00   7.3951622e+00  -1.0080645e-03  -2.0161290e-03   9.2358515e-01   7.8834275e-01   2.8288952e-01
   1.5889318e+00   9.7514319e+01   4.3702335e+00   6.4579994e+00   1.5877420e-02  -2.0865971e-03   9.1313166e-01   8.1891396e-01   2.3689608e-02
   1.5625000e+00   7.8320232e+00   4.3710289e+00   6.2570141e+00  -1.0080645e-03  -2.0161290e-03   6.5177304e-01   3.0407638e-01   7.3708344e-01
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
   1.5625000e+00   3.8365060e+00   4.3710289e+00   5.7692000e+00  -1.0080645e-03  -2.0161290e-03   1.8718036e-01   3.3110382e-02   9.8205705e-01
   2.2217975e+00   2.1353320e+02   4.5098455e+00   7.8993333e+00   3.5989037e-01  -3.5422564e-03   6.8034338e-01   5.5555653e-01  -2.7336082e-01
   1.5625000e+00   8.9595361e+01   4.3710289e+00   6.5865015e+00  -1.0080645e-03  -2.0161290e-03   9.1418672e-01   8.1326536e-01   7.0550368e-02
   1.5625000e+00   1.7877847e+01   4.3710289e+00   6.8757233e+00  -1.0080645e-03  -2.0161290e-03   8.4922149e-01   6.3241775e-01   4.8178537e-01
   1.5625000e+00   1.2756829e+02   4.3710289e+00   1.0983461e+01  -1.0080645e-03  -2.0161290e-03   7.1886625e-01   5.1967057e-01  -2.0729966e-02
   1.5625000e+00   6.3821757e+01   4.3710289e+00   7.1520753e+00  -1.0080645e-03  -2.0161290e-03   9.3063580e-01   8.1927082e-01   1.8483214e-01
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
   1.5625000e+00   4.9270926e+01   4.3710289e+00   7.3456633e+00  -1.0080645e-03  -2.0161290e-03   9.3091840e-01   8.1134991e-01   2.3524472e-01
   1.5625000e+00   8.1344656e+01   4.3710289e+00   6.7923609e+00  -1.0080645e-03  -2.0161290e-03   9.1962886e-01   8.0661271e-01   1.1410849e-01
   2.6250000e+00   6.4648409e+00   4.3309455e+00   6.0965441e+00   5.9980381e-02  -2.2710170e-03   5.7212557e-01   2.3202740e-01   8.4162370e-01
   1.5625000e+00   1.1666312e+02   4.3710289e+00   5.4454744e+00  -1.0080645e-03  -2.0161290e-03   7.8349147e-01   6.8616668e-01  -2.0018851e-01
   1.5625000e+00   6.3297363e+00   4.3710289e+00   6.1043191e+00  -1.0080645e-03  -2.0161290e-03   5.5963100e-01   1.9046276e-01   8.0865722e-01
   1.5625000e+00   4.8049719e+00   4.3710289e+00   5.8945789e+00  -1.0080645e-03  -2.0161290e-03   3.9311964e-01   6.4377682e-02   9.1292468e-01
   1.5625000e+00   3.2842664e+00   4.3710289e+00   5.7466741e+00  -1.0080645e-03  -2.0161290e-03   4.5321809e-02   2.3370387e-03   9.9891963e-01
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
   1.5625000e+00   2.3383902e+01   4.3710289e+00   7.0998932e+00  -1.0080645e-03  -2.0161290e-03   8.8104526e-01   6.9116028e-01   4.0178190e-01
   1.5625000e+00   1.1583640e+01   4.3710289e+00   6.6326037e+00  -1.0080645e-03  -2.0161290e-03   7.7670765e-01   4.7676447e-01   5.8584191e-01
   1.5625000e+00   4.2951073e+01   4.3710289e+00   7.3152107e+00  -1.0080645e-03  -2.0161290e-03   9.2447769e-01   7.9680648e-01   2.6861328e-01
   1.5625000e+00   4.3245970e+00   4.3710289e+00   5.8297312e+00  -1.0080645e-03  -2.0161290e-03   3.1278171e-01   4.5538961e-02   9.4785665e-01
   1.5625000e+00   5.0466732e+01   4.3710289e+00   7.3972423e+00  -1.0080645e-03  -2.0161290e-03   9.3604020e-01   8.2932397e-01   2.2384771e-01
   1.5625000e+00   5.3399997e+00   4.3710289e+00   5.9425906e+00  -1.0080645e-03  -2.0161290e-03   4.5686289e-01   1.4961236e-01   8.8620348e-01
   1.6250000e+00   9.0863064e+00   4.3700602e+00   6.3896053e+00   3.8896208e-02  -2.1827857e-03   7.0868550e-01   3.8118864e-01   7.0423648e-01
   1.5625000e+00   1.0884513e+02   4.3710289e+00   6.1210099e+00  -1.0080645e-03  -2.0161290e-03   8.6835975e-01   7.6306953e-01  -7.5724167e-02
   1.5625000e+00   9.3345562e+01   4.3710289e+00   6.4620229e+00  -1.0080645e-03  -2.0161290e-03   9.0632040e-01   7.9833319e-01   4.8023476e-02
   2.0051206e+00   1.2363583e+02   4.4104290e+00   5.6891845e+00   2.3583273e-01   3.7607103e-02   8.1973690e-01   7.0063796e-01  -1.8518418e-01
   1.5625000e+00   3.1397468e+00   4.3710289e+00   5.7475180e+00  -1.0080645e-03  -2.0161290e-03   3.7016976e-03  -2.0357765e-03   9.9998887e-01
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
   1.5625000e+00   5.6999602e+00   4.3710289e+00   6.0307544e+00  -1.0080645e-03  -2.0161290e-03   5.1476994e-01   1.4678918e-01   8.4466805e-01
   1.5625000e+00   1.1603212e+01   4.3710289e+00   6.5773714e+00  -1.0080645e-03  -2.0161290e-03   7.7705180e-01   5.0263785e-01   6.0213531e-01
   1.5625000e+00   3.4207525e+00   4.3710289e+00   5.7482448e+00  -1.0080645e-03  -2.0161290e-03   7.9304901e-02   1.2071127e-02   9.9672433e-01
   1.5625000e+00   1.9679258e+01   4.3710289e+00   7.0602598e+00  -1.0080645e-03  -2.0161290e-03   8.6775326e-01   6.5627526e-01   4.2964680e-01
   3.4302774e+00   3.4713689e+00   4.2994849e+00   5.7490284e+00   6.8845082e-03  -1.4045261e-02   8.9567609e-02   1.6919303e-02   9.9250330e-01
   1.6250000e+00   3.6257050e+01   4.3700602e+00   7.2494440e+00   3.8896208e-02  -2.1827857e-03   9.1177887e-01   7.6594569e-01   3.2960342e-01
   1.5625000e+00   1.5403759e+01   4.3710289e+00   7.0253108e+00  -1.0080645e-03  -2.0161290e-03   8.2315969e-01   5.4316062e-01   4.6050109e-01
   1.7323748e+00   2.4756993e+01   4.3757627e+00   7.1082614e+00   1.0658715e-01  -2.4664927e-03   8.8179798e-01   6.7886014e-01   4.5046797e-01
   1.6250000e+00   1.2486873e+02   4.3700602e+00   6.9396565e+00   3.8896208e-02  -2.1827857e-03   8.3096103e-01   7.3302350e-01  -1.2709621e-01
   1.5625000e+00   5.8863886e+01   4.3710289e+00   7.3758317e+00  -1.0080645e-03  -2.0161290e-03   9.3864371e-01   8.3128856e-01   1.8790186e-01
   1.5625000e+00   9.9263705e+01   4.3710289e+00   6.4183313e+00  -1.0080645e-03  -2.0161290e-03   9.0408753e-01   8.0776586e-01   5.4312133e-03
   1.5625000e+00   9.3158698e+01   4.3710289e+00   6.6472166e+00  -1.0080645e-03  -2.0161290e-03   9.1579150e-01   8.1588378e-01   4.4999661e-02
   1.5625000e+00   3.1345614e+00   4.3710289e+00   5.7476119e+00  -1.0080645e-03  -2.0161290e-03   2.0454892e-03  -2.0288667e-03   9.9999532e-01
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
   1.5625000e+00   6.2513312e+01   4.3710289e+00   7.2389064e+00  -1.0080645e-03  -2.0161290e-03   9.3512903e-01   8.2661027e-01   1.8337402e-01
   1.5625000e+00   3.1250000e+00   4.3710289e+00   5.7477994e+00  -1.0080645e-03  -2.0161290e-03  -1.0080645e-03  -2.0161290e-03   1.0000000e+00
