  -1.0086619e+00  -8.3479914e-01
  -1.3692376e+00  -6.8619945e-01
  -1.7878065e+00  -5.5034302e-01
  -7.0019481e-01  -1.4185638e+00
  -1.0134583e+00  -6.4132197e-01
  -1.0134583e+00  -6.4132197e-01
  -1.4645666e+00  -6.5001753e-01
  -8.7630329e-01  -1.2509744e+00
  -1.0837424e+00  -6.8384860e-01
  -1.2737161e+00  -4.6375776e-01
  -1.8735203e+00  -6.7099835e-01
  -1.5918689e+00  -7.2995640e-01
  -7.9843826e-01  -1.1357929e+00
  -2.6451741e+00  -7.0948900e-01
  -3.0559233e+00  -4.6070059e-01
  -2.4598053e+00  -6.0084766e-01
  -9.9673502e-01  -1.2110829e+00
  -5.8740138e-01  -1.3594256e+00
  -1.1918602e+00  -8.3449343e-01
  -1.8948154e+00  -9.6661937e-01
  -6.4841631e-01  -9.6439206e-01
  -6.4841631e-01  -9.6439206e-01
  -9.2899330e-01  -1.0234090e+00
  -6.8068783e-01  -1.0340925e+00
  -2.9121939e+00  -7.6901740e-01
  -2.4331811e+00  -4.5234597e-01
  -1.8675052e+00  -7.5007547e-01
  -2.1578657e+00  -7.4606192e-01
  -1.2575295e+00  -8.9796334e-01
  -1.3541192e+00  -8.8421029e-01
  -1.2012305e+00  -7.5434113e-01
  -1.4114008e+00  -6.6442450e-01
  -1.0269622e+00  -3.8618967e-01
  -8.7712402e-01  -1.1764436e+00
  -1.2202142e+00  -8.7797816e-01
  -1.2202142e+00  -8.7797816e-01
  -8.9603208e-01  -1.1004696e+00
  -7.0479857e-01  -1.9348685e+00
  -7.0479857e-01  -1.9348685e+00
  -1.7344620e+00  -9.8963617e-01
  -2.3880635e+00  -6.1794813e-01
  -2.3880635e+00  -6.1794813e-01
  -4.7445495e-01  -1.3284767e+00
  -1.0183717e+00  -1.0440238e+00
  -9.1521874e-01  -9.1916815e-01
  -1.6424435e+00  -8.9638935e-01
  -8.3837273e-01  -8.4159521e-01
  -6.8909388e-01  -8.1478106e-01
