  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.7298678e+00  -9.1492724e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -1.9764157e+00  -7.0847749e-01
  -2.0530949e+00  -8.2576100e-01
  -2.0530949e+00  -8.2576100e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.8765118e+00  -9.4882913e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.3233910e+00  -8.6473668e-01
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.1180279e+00  -1.1573350e+00
  -1.5564489e+00  -8.7565174e-01
  -1.5564489e+00  -8.7565174e-01
  -1.5564489e+00  -8.7565174e-01
  -1.5564489e+00  -8.7565174e-01
  -1.8005963e+00  -6.5001755e-01
  -1.8950618e+00  -7.2006705e-01
  -1.8950618e+00  -7.2006705e-01
  -1.8950618e+00  -7.2006705e-01
  -1.8950618e+00  -7.2006705e-01
  -1.8950618e+00  -7.2006705e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.7438835e+00  -7.0958442e-01
  -1.0869421e+00  -1.1372517e+00
  -1.0869421e+00  -1.1372517e+00
  -1.0869421e+00  -1.1372517e+00
  -1.0869421e+00  -1.1372517e+00
  -1.0869421e+00  -1.1372517e+00
  -1.0869421e+00  -1.1372517e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
  -1.0751071e+00  -1.0351000e+00
