  -1.3819317e+00  -3.6877552e-01
  -6.1245642e-01  -1.4079823e+00
  -1.1560973e+00  -1.7948943e+00
  -1.0476668e+00  -1.4010396e+00
  -6.8256275e-01  -1.4846689e+00
  -9.3575287e-01  -1.5196305e+00
  -3.0186127e-01  -1.3585903e+00
  -3.3877982e-01  -1.7730414e+00
  -5.6483164e-01  -1.0478670e+00
  -4.9267525e-01  -7.9036661e-01
  -8.9863021e-01  -1.3145687e+00
  -5.3082704e-01  -1.2561578e+00
  -7.8394512e-01  -1.0008855e+00
  -1.1040878e+00  -1.0513628e+00
  -6.8432743e-01  -1.9261635e+00
  -5.9331292e-01  -1.5695629e+00
  -7.7830729e-01  -8.5035360e-01
  -1.1922269e+00  -9.3602645e-01
  -1.5344771e+00  -1.0518840e+00
  -1.5348335e+00  -2.1203537e-01
  -1.2183759e+00  -8.0700314e-01
  -8.6665228e-01  -7.3801386e-01
  -6.0429359e-01  -9.5606844e-01
  -5.9352591e-01  -1.0655070e+00
  -3.8060275e-01  -1.6903574e+00
  -5.4605623e-01  -5.1034332e-01
  -8.1696730e-01  -1.1057995e+00
  -6.7248713e-01  -9.2837298e-01
  -9.2284294e-01  -8.3253724e-01
  -9.8231733e-01  -2.3325502e-01
  -7.9013421e-01  -1.1096740e+00
  -4.2142650e-01  -5.2095364e-01
  -2.6004981e-01  -6.8296623e-01
  -6.2254249e-01  -7.8896359e-01
  -1.0567005e+00  -1.1568553e+00
  -8.2445749e-01  -1.0995848e+00
  -6.1621541e-01  -1.9365088e+00
  -1.6836385e+00  -1.1549414e+00
  -3.6434112e-01  -7.2158701e-01
  -6.4643830e-01  -1.5396453e+00
  -4.0467601e-01  -7.6635642e-01
  -4.0467601e-01  -7.6635642e-01
  -1.5368302e-01  -1.2155761e+00
  -8.3642952e-01  -6.9211868e-01
  -5.2223609e-01  -1.0985939e+00
  -1.1493196e+00  -2.9518338e-01
  -5.7735211e-01  -5.2606660e-01
  -1.2782712e+00  -1.0063407e+00
  -8.7757784e-01  -6.9267158e-01
  -5.2018325e-01  -1.4377395e+00
  -3.1521175e-01  -1.6796672e+00
  -8.4466240e-01  -2.2776151e-01
  -2.5288887e-01  -3.4828703e-01
  -6.8761031e-01  -1.4620181e+00
  -3.8990979e-01  -1.1809540e+00
  -2.1242192e-01  -7.4392481e-01
  -6.8354087e-01  -4.8227221e-01
  -8.2706645e-01  -7.8156111e-01
  -4.7191627e-01  -1.0699218e+00
  -8.7172773e-01  -1.0841802e+00
  -4.8795049e-01  -3.7065532e-01
  -7.4028454e-01  -3.5237530e-01
  -5.5781093e-01  -3.3015738e-01
  -6.3766902e-01  -3.9521430e-01
  -1.2167963e+00  -9.6557714e-01
  -5.8051209e-01  -7.3503146e-01
  -8.3473255e-01  -1.1850201e+00
  -5.4304239e-01  -3.9585041e-01
  -8.4461236e-01  -7.4062805e-01
  -1.0220235e+00  -1.4270129e+00
  -1.1427297e+00  -1.0806387e+00
  -1.0858478e+00  -7.1847889e-01
  -1.1039224e+00  -8.3888928e-01
  -4.5064678e-01   1.9256331e-01
  -8.1723751e-01  -5.4119928e-01
  -1.1586041e+00  -1.4126278e+00
  -5.4660209e-01  -6.4363204e-01
  -4.9600049e-01  -9.4358967e-01
  -3.9815294e-01  -5.0903268e-01
  -6.6282251e-01  -1.0022709e+00
  -4.8048722e-01  -2.7592399e-01
  -4.7606285e-01  -1.1939741e+00
  -8.6411051e-01  -1.0770969e+00
  -1.3585779e+00  -1.6241249e+00
  -1.3221279e+00  -4.9574157e-01
  -1.2869838e+00  -9.0842059e-01
  -3.8167068e-01  -8.2487367e-01
  -7.2821403e-01  -6.3718821e-01
  -7.3045809e-01  -6.3216859e-01
  -5.8456336e-01  -2.3820402e-01
  -6.2373049e-01  -6.3149955e-01
  -1.0245307e+00  -7.5118200e-01
  -8.9388479e-01  -3.8465247e-01
  -8.9936165e-01  -1.1027998e+00
  -1.3016233e+00  -8.0187786e-02
  -3.4077424e-01  -5.7251426e-01
  -1.0305308e+00  -7.5390726e-01
  -1.0183475e+00  -8.3029929e-01
  -6.7578709e-01  -6.5999610e-01
  -1.0250468e+00  -1.5914769e+00
  -9.0188024e-01  -1.0606753e+00
  -6.9693904e-01  -1.0892750e+00
  -1.2373846e+00  -6.1361017e-01
  -9.2313919e-01  -2.8549663e-01
  -8.5787800e-01  -8.0531278e-01
  -1.5409975e+00  -3.1661815e-01
  -1.5040174e+00  -6.9410332e-01
  -6.5136648e-01  -7.6864926e-01
  -5.9936390e-01  -7.8479255e-01
  -4.6269222e-01  -1.1415450e+00
  -5.8146532e-01  -1.0553239e+00
  -6.4749175e-01  -6.1628886e-01
  -7.3719780e-01  -8.5417377e-01
  -7.3719780e-01  -8.5417377e-01
  -5.8803109e-01  -4.1601947e-01
  -8.5528640e-01  -8.4398195e-01
  -1.2960662e+00  -1.1642958e+00
  -5.2505787e-01  -7.1298333e-01
  -8.0952582e-01  -1.2090942e+00
  -4.4053223e-01  -7.5147477e-01
  -4.8473144e-01  -5.2318561e-01
  -2.4878634e-01  -1.4819994e+00
  -3.4006628e-01  -1.1710621e+00
  -2.2202181e+00  -8.4396019e-01
  -1.8828583e+00  -9.4481681e-01
  -9.8007289e-01  -6.5430509e-01
  -9.2296784e-01  -1.0969902e+00
  -1.1310920e+00  -8.8314775e-01
  -5.9189680e-01  -1.5106566e+00
  -3.4520171e-01  -1.8931248e+00
  -8.0850098e-01  -5.3737218e-01
  -1.0061644e+00  -9.9306353e-01
  -7.7907050e-01  -6.7200107e-01
  -8.8369804e-01  -6.8078709e-01
  -1.6036594e+00  -1.2194579e+00
  -1.2282978e+00   5.8058885e-01
  -1.2553435e+00  -3.5237133e-01
  -1.0356736e+00  -5.2638622e-01
  -2.4610455e-01  -3.6480660e-01
  -7.0537847e-01  -5.8075323e-01
  -1.5964072e+00  -4.0908950e-01
  -8.4878915e-01  -8.1473966e-01
  -9.0508469e-01  -8.6631644e-01
  -4.2162982e-01  -9.8767891e-01
  -1.1256887e+00  -1.2965721e+00
  -1.3389590e+00  -2.8106673e-01
  -1.0529247e+00  -7.5950675e-01
  -2.2626350e-01  -7.4079194e-01
  -9.9788265e-01  -9.8404847e-01
  -7.7676139e-01  -4.9980169e-01
  -9.7264527e-01  -7.5704079e-01
  -6.6960424e-01  -7.1103491e-02
  -6.8287224e-01  -8.3222513e-01
  -8.0526312e-01  -9.7161381e-01
  -6.4623190e-01  -4.0430702e-01
  -7.0874798e-01  -1.2493038e+00
  -8.9675043e-01  -1.1831211e+00
  -5.4207626e-01  -9.5488355e-01
  -5.4207626e-01  -9.5488355e-01
  -7.0276813e-01  -8.2746680e-01
  -6.8611702e-01  -7.2827963e-01
  -8.1937118e-01  -6.4959552e-01
  -8.8946675e-01  -6.0349498e-01
  -6.0514079e-01  -2.5871374e-01
  -5.2715757e-01  -9.5292614e-01
  -3.6278761e-01  -1.6458203e-01
  -1.8524695e+00  -4.1720596e-01
  -7.0527571e-01  -4.4499359e-01
  -8.2170164e-01  -5.2493090e-01
  -4.9739204e-01  -1.1137919e+00
  -1.2893045e+00  -3.3309859e-01
  -1.0393805e+00  -7.3858648e-01
  -5.1327010e-01  -8.8149463e-01
  -8.9642564e-01  -9.1371644e-01
  -1.0582035e+00  -4.9816049e-01
  -8.0711478e-01  -1.2791948e+00
  -5.4650992e-01  -8.3795350e-01
  -1.5627330e+00  -8.3255214e-01
  -5.4567660e-01  -1.4008115e+00
  -6.0219591e-01  -8.7866723e-01
  -1.0205103e+00  -5.0723095e-01
  -1.8722503e+00  -1.2160626e+00
  -8.6715060e-01  -2.9924385e-01
  -1.0823559e+00  -5.5430484e-01
  -8.3152846e-01  -7.5991155e-01
  -6.8322111e-01  -8.6547276e-01
  -4.8506371e-01  -1.0177304e+00
  -1.4924019e+00  -9.8308547e-01
  -9.4243296e-01  -1.0751618e+00
  -1.6192644e+00  -6.0367172e-01
  -3.2803862e-01  -1.5765836e+00
  -1.0596323e+00  -6.0539233e-01
  -1.1279640e+00  -1.0744404e+00
  -1.1095133e+00  -1.3968948e+00
  -6.1063267e-01  -5.5049762e-01
  -1.2645303e+00  -1.0949403e+00
  -1.4219705e+00  -9.9139620e-01
  -1.1495677e+00  -8.6638926e-01
  -2.6894976e-01   1.3189967e-01
  -3.1960582e-01  -1.7518459e+00
  -3.1960582e-01  -1.7518459e+00
  -1.1867317e+00  -5.8792305e-01
  -1.8389697e+00  -9.3504752e-01
  -6.8120139e-01  -5.1298407e-01
  -2.7437340e-01  -2.6658632e-01
  -7.3505575e-01   2.5877714e-01
  -1.1458116e+00  -1.0329781e+00
  -1.9189470e+00  -6.7054975e-01
  -9.1715537e-01  -1.1038482e+00
  -8.7880829e-01  -1.0763215e+00
  -1.4596894e+00  -7.9047515e-01
  -4.1670648e-01  -7.0548647e-01
  -6.2638240e-01  -1.1709340e+00
  -1.0451075e+00  -3.8165361e-01
  -4.8828343e-01   2.6107814e-02
  -4.7444874e-01  -1.0753359e+00
  -5.8542653e-01  -1.4128390e-01
  -8.8472470e-01  -5.8349285e-01
  -8.1729067e-01  -1.5301364e+00
  -3.7628843e-01  -1.1026659e+00
  -1.0456145e+00  -2.8779240e-01
  -1.3311842e+00  -7.2423499e-01
  -1.3222917e+00  -1.4239865e+00
  -5.4262135e-01  -8.4335499e-01
  -4.4601276e-01  -1.4118388e+00
  -5.5223903e-01  -3.3746124e-01
  -2.4410352e-01  -5.9887968e-01
  -6.0341002e-01  -1.8534798e+00
  -1.2358008e+00  -9.5536609e-01
  -7.4556230e-01  -1.1014251e+00
  -1.1324726e+00  -3.3690212e-01
  -1.5750138e+00  -1.8850842e-01
  -7.4921033e-01  -7.1235189e-01
  -1.0351318e+00  -9.0693231e-01
  -5.3538519e-01  -6.0601541e-01
  -1.8645554e+00  -1.1414544e+00
  -1.6231695e+00  -6.1957285e-01
  -1.0157258e+00  -5.5438773e-01
  -5.5979378e-01  -2.9171044e-01
  -3.9352763e-01  -1.7942522e-01
  -6.7166457e-01  -9.6197559e-01
  -7.0729083e-01  -5.6635845e-02
  -1.5022041e+00  -4.0396337e-01
  -1.0610418e+00  -1.5716490e+00
  -1.0326542e+00  -5.5585081e-01
  -9.0828154e-01  -1.3359625e+00
  -8.2391090e-01  -1.2374237e+00
  -1.2686678e+00  -6.4788765e-01
  -2.2319962e-01  -5.2090622e-01
  -6.1554001e-01  -1.0912383e+00
  -6.3453239e-01  -1.1365794e+00
  -3.0363619e-01  -8.9339489e-01
  -1.0750039e+00  -1.5190869e+00
  -1.4877214e+00  -7.5904206e-01
  -5.2795546e-01  -6.2566508e-01
  -5.9657641e-01  -2.7658870e-01
  -3.1592281e-01  -1.6935642e+00
  -7.8790697e-01  -8.1893307e-01
  -1.4526008e+00  -6.2629931e-01
  -8.3966494e-01  -4.5087077e-01
  -7.9439181e-01  -1.2296211e+00
  -9.3482349e-01  -1.2162784e+00
  -2.1450969e+00  -6.0088310e-01
  -5.2373062e-01  -4.7447155e-01
  -7.6953157e-01  -1.0583998e+00
  -1.1807139e+00  -2.4372805e-01
  -7.9605688e-01  -9.8724184e-01
  -8.4892801e-01  -1.0416296e+00
  -9.8716593e-01  -7.5953711e-01
  -6.3366460e-01  -1.3754305e+00
  -1.0434948e+00  -5.7489733e-01
  -4.1918116e-01  -5.8779917e-01
  -6.7775520e-01  -7.8671163e-01
  -7.1974738e-01  -4.1588144e-01
  -6.1185697e-01  -5.4912466e-01
  -5.0415842e-01  -1.0234550e+00
  -5.8099905e-01  -1.0221724e+00
  -1.2281173e+00  -4.3236704e-01
  -1.1292546e+00  -7.2893606e-01
  -6.7913781e-01  -8.4356790e-01
  -9.4136590e-01  -1.1098150e+00
  -1.9473569e+00  -5.2238191e-01
  -8.0276962e-01  -1.4310887e+00
  -5.3189458e-01  -8.5207099e-01
  -4.5322522e-01  -7.2352738e-01
  -6.8197565e-01  -3.4412852e-01
