   2.7369449e-02  -4.8380689e+00  -5.0662983e-01
   2.7369449e-02  -4.8380689e+00  -5.0662983e-01
   2.7369449e-02  -4.8380689e+00  -5.0662983e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.0246285e-02  -4.8294603e+00  -5.0660311e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
   3.8678891e-02  -4.8397746e+00  -4.9370051e-01
