   2.7369449e-02  -4.8380689e+00  -5.0662983e-01
   2.7369449e-02  -4.8380689e+00  -5.0662983e-01
   2.7369449e-02  -4.8380689e+00  -5.0662983e-01
   2.7369449e-02  -4.8380689e+00  -5.0662983e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   5.7965205e-02  -4.8665717e+00  -5.3315816e-01
   7.5863388e-02  -4.8673370e+00  -5.1499244e-01
   7.5863388e-02  -4.8673370e+00  -5.1499244e-01
   7.5863388e-02  -4.8673370e+00  -5.1499244e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
   7.2051114e-02  -4.8519453e+00  -5.0773862e-01
